ID,Rt,Name,Train,Origin,Dest,Class,RtCl-1,RtCl-2,BL,Date,Rep Month,Rep FYR,PNR,Version,Riders,Weight,Miles,DepP,ArrP,S1,1010,1020,1025,1030,1040,1042,1044,1046,1050,1060,1070,1080,1090,1100,1110,2010,2020,2030,2040,2050,2060,2065,2070,2080,2090,2100,2110,2120,2124,2126,2130,2132,2133,2135,2140,2150,2160,2170,2180,2141,2142,2152,2162,2172,2182,2185,2190,2200,2210,2220,2410,2420,2430,2440,2450,2460,3010,3020,3030,3040,4010,4020,4030,4040,4050,4060
598866,3,Ethan Allen,290,RUD,NYP,C,03C,03A,SC,12/7/2017,201712,2018,,SDWF,1,76,241,0,-6,4,100,100,NULL,NULL,NULL,8,90,90,100,100,100,100,100,100,100,100,NULL,100,80,90,100,1,90,10,100,100,90,100,100,100,100,NULL,NULL,1,90,100,100,90,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,100,100,90,100,NULL,NULL,90,90,100,95
567773,3,Ethan Allen,292,CNV,NYP,B,03B,03A,SC,10/21/2017,201710,2018,,SDWF,1,62,232,1,-3,1,100,100,NULL,NULL,NULL,8,80,80,100,100,100,100,100,100,100,100,NULL,100,80,90,90,1,80,50,100,100,100,100,100,100,100,NULL,NULL,1,80,100,80,80,80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,100,100,100,100,100,80,90,90,90,NULL,NULL,100,100,100,100
567774,3,Ethan Allen,290,FED,NYP,B,03B,03A,SC,10/27/2017,201710,2018,,SDWF,1,62,197,0,2,2,100,NULL,NULL,NULL,NULL,8,100,100,NULL,NULL,70,70,70,70,30,70,NULL,80,80,30,50,1,50,0,20,NULL,100,100,100,100,0,NULL,NULL,1,80,100,80,70,90,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,50,90,90,80,NULL,NULL,70,70,70,70
567775,3,Ethan Allen,291,NYP,CNV,B,03B,03A,SC,9/28/2017,201710,2018,,SDWF,1,62,232,0,-7,4,100,60,NULL,NULL,NULL,2,80,80,50,50,70,50,80,40,50,80,NULL,70,80,60,40,1,70,70,70,20,50,80,70,100,90,NULL,NULL,1,70,100,70,70,80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,70,70,50,50,50,100,NULL,NULL,100,NULL,NULL,90,90,90,90
567776,3,Ethan Allen,291,NYP,CNV,B,03B,03A,SC,10/9/2017,201710,2018,,SDWF,1,62,232,4,13,1,NULL,70,NULL,NULL,NULL,8,80,80,NULL,NULL,100,100,90,90,90,80,NULL,70,100,100,100,1,80,80,70,100,90,100,100,100,80,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,80,90,90,70,90,100,NULL,NULL,100,NULL,NULL,100,100,100,100
567777,3,Ethan Allen,291,NYP,RUD,B,03B,03A,SC,10/2/2017,201710,2018,,SDWF,1,62,241,4,9,1,90,90,NULL,NULL,NULL,8,90,90,10,10,90,90,40,80,40,80,NULL,80,90,40,80,1,80,70,70,90,90,90,90,90,90,NULL,NULL,1,80,80,90,60,80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,50,70,70,50,50,80,80,90,80,NULL,NULL,80,80,80,80
567778,3,Ethan Allen,291,NYP,RUD,B,03B,03A,SC,10/8/2017,201710,2018,,SDWF,1,62,241,0,-17,2,70,80,NULL,NULL,NULL,8,70,90,80,60,70,90,70,90,60,100,NULL,100,80,100,100,1,50,50,70,NULL,90,100,NULL,100,100,NULL,NULL,1,70,100,70,70,70,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,70,100,80,60,80,100,NULL,NULL,100,NULL,NULL,80,100,100,100
567779,3,Ethan Allen,291,NYP,SAR,B,03B,03A,SC,10/3/2017,201710,2018,,SDWF,1,62,178,0,1,4,100,70,NULL,NULL,NULL,8,80,90,30,30,NULL,50,50,50,50,70,NULL,100,80,30,30,1,20,20,NULL,NULL,80,90,70,100,80,NULL,NULL,1,NULL,50,NULL,80,50,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,60,60,50,55
567780,3,Ethan Allen,291,NYP,SAR,B,03B,03A,SC,10/21/2017,201710,2018,,SDWF,1,62,178,2,1,2,30,40,NULL,NULL,NULL,8,80,80,10,10,40,70,80,80,50,90,NULL,90,90,90,90,2,NULL,NULL,100,100,100,100,100,100,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,100,100,100,100,100,100,100,NULL,100,NULL,NULL,100,100,100,100
567781,3,Ethan Allen,290,RUD,CRT,B,03B,03A,SC,10/31/2017,201710,2018,,SDWF,1,62,209,0,5,4,100,100,NULL,NULL,NULL,9,90,90,100,100,100,100,100,100,100,100,NULL,100,100,100,100,1,70,70,100,100,60,100,100,100,100,NULL,NULL,1,100,100,100,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,80,100,100,70,80,80,100,100,100,NULL,NULL,100,100,100,100
