ID,Rt,Name,Train,Origin,Dest,Class,RtCl-1,RtCl-2,BL,Date,Rep Month,Rep FYR,PNR,Version,Riders,Weight,Miles,DepP,ArrP,S1,1010,1020,1025,1030,1040,1042,1044,1046,1050,1060,1070,1080,1090,1100,1110,2010,2020,2030,2040,2050,2060,2065,2070,2080,2090,2100,2110,2120,2124,2126,2130,2132,2133,2135,2140,2150,2160,2170,2180,2141,2142,2152,2162,2172,2182,2185,2190,2200,2210,2220,2410,2420,2430,2440,2450,2460,3010,3020,3030,3040,4010,4020,4030,4040,4050,4060
611309,40,Adirondack,69,NYP,MTR,C,40C,40A,SC,12/29/2017,201712,2018,,SDWF,1,51,381,8,97,4,90,100,,,,8,100,100,100,100,100,100,90,100,100,90,,100,100,80,100,1,50,40,100,100,100,70,100,100,100,,,1,100,100,100,70,90,,,,,,,,,,,,2,,,,,,100,,,100,100,,100,90,100,95.00
611310,40,Adirondack,69,NYP,SAR,C,40C,40A,SC,12/29/2017,201712,2018,,SDWF,1,51,178,8,22,4,90,40,,,,8,90,90,0,20,50,10,50,30,40,20,,90,20,90,50,2,,,0,10,30,100,50,70,30,,,2,,,,,,,,,,,,,,,,,1,0,40,0,30,0,10,20,,50,50,,10,20,40,30.00
611311,40,Adirondack,68,PLB,NYP,C,40C,40A,SC,12/29/2017,201712,2018,,SDWF,1,51,309,242,248,2,0,80,,,,8,70,80,0,0,0,0,0,0,0,0,,0,0,0,0,2,,,0,0,0,0,0,0,0,,,2,,,,,,,,,,,,,,,,,2,,,,,,0,0,0,0,0,,0,0,0,0.00
611312,40,Adirondack,68,PLB,SDY,C,40C,40A,SC,12/29/2017,201712,2018,,SDWF,1,51,150,242,218,3,40,40,,,,8,40,40,10,10,10,,,,,,,,,,,2,,,,,,0,,,,,,2,,,,,,,,,,,,,,,,,2,,,,,,40,,,,,,,0,50,25.00
611313,40,Adirondack,68,RSP,NYP,C,40C,40A,SC,12/29/2017,201712,2018,,SDWF,1,51,332,221,248,2,10,80,,,,8,90,90,10,30,100,10,10,10,10,50,,90,90,50,80,1,0,0,10,0,20,0,90,90,90,,,2,,,,,,,,,,,,,,,,,2,,,,,,50,0,0,50,0,,10,0,0,0.00
611314,40,Adirondack,68,SLQ,NYP,C,40C,40A,SC,12/29/2017,201712,2018,,SDWF,1,51,377,202,248,1,0,0,,,,95,,,0,0,80,80,80,80,0,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,0,0,0.00
611315,40,Adirondack,69,WSP,MTR,C,40C,40A,SC,12/29/2017,201712,2018,,SDWF,1,51,112,38,97,4,0,70,,,,5,80,80,0,0,,70,70,70,70,0,,0,0,20,0,2,,,0,0,0,0,,0,0,,,2,,,,,,,,,,,,,,,,,2,,,,,,80,0,0,80,0,,0,0,0,0.00
611316,40,Adirondack,68,WSP,NYP,C,40C,40A,SC,12/29/2017,201712,2018,,SDWF,1,51,269,241,248,4,0,50,,,,8,60,60,0,0,50,50,70,10,10,0,,50,0,10,20,1,0,0,0,0,20,0,50,0,20,,,1,70,50,50,50,50,,,,,,,,,,,,1,0,50,0,0,0,50,50,50,50,0,,0,0,0,0.00
596906,40,Adirondack,68,POH,NYP,C,40C,40A,SC,11/26/2017,201712,2018,,SDWF,1,51,258,4,-10,2,100,100,,,,8,90,90,50,50,70,100,,80,,80,,100,40,70,70,1,70,60,80,80,80,100,80,100,90,,,2,,,,,,,,,,,,,,,,,2,,,,,,60,,,60,80,,90,100,100,100.00
596984,40,Adirondack,68,MTR,YNY,C,40C,40A,SC,12/1/2017,201712,2018,,SDWF,1,51,367,0,1,2,90,80,,,,8,100,100,90,90,80,80,90,80,90,80,,80,80,80,80,1,70,70,70,80,70,80,80,80,90,,,1,70,50,70,70,70,,,,,,,,,,,,2,,,,,,80,80,80,80,80,,100,90,90,90.00
597122,40,Adirondack,69,NYP,MTR,C,40C,40A,SC,12/1/2017,201712,2018,,SDWF,1,51,381,0,4,4,80,100,,,,8,100,90,90,60,100,90,90,90,90,70,,100,70,90,80,1,60,20,90,90,80,90,60,80,90,,,1,80,100,80,80,90,,,,,,,,,,,,1,80,90,80,70,80,90,90,90,100,,,90,90,100,95.00
597123,40,Adirondack,69,NYP,MTR,C,40C,40A,SC,12/1/2017,201712,2018,,SDWF,1,51,381,0,4,2,100,100,,,,8,100,100,100,100,100,100,100,100,100,100,,100,100,100,100,1,100,100,100,100,80,100,100,100,100,,,1,90,100,90,100,100,,,,,,,,,,,,1,40,90,40,20,20,100,100,100,100,,,90,100,100,100.00
597285,40,Adirondack,68,MTR,NYP,C,40C,40A,SC,12/2/2017,201712,2018,,SDWF,1,51,381,0,141,1,80,100,,,,8,70,70,100,100,100,100,100,100,100,80,,20,80,80,80,1,30,30,80,90,90,0,100,100,100,,,1,60,60,60,60,60,,,,,,,,,,,,1,40,90,40,40,40,70,80,80,80,,,80,60,40,50.00
597286,40,Adirondack,68,MTR,NYP,C,40C,40A,SC,12/2/2017,201712,2018,,SDWF,1,51,381,0,141,4,50,10,,,,9,60,70,50,50,60,60,60,50,70,70,,40,10,50,40,1,10,0,10,40,20,0,0,40,50,,,1,70,50,60,50,50,,,,,,,,,,,,1,70,70,50,70,50,50,10,10,10,,,40,0,40,20.00
611986,40,Adirondack,68,MTR,NYP,C,40C,40A,SC,12/30/2017,201712,2018,,SDWF,1,51,381,117,164,2,60,100,,,,8,80,90,70,70,80,70,90,90,80,70,,80,100,100,90,1,80,80,0,10,0,20,100,50,90,,,2,,,,,,,,,,,,,,,,,2,,,,,,60,70,70,70,70,,80,80,70,75.00
611987,40,Adirondack,68,MTR,NYP,C,40C,40A,SC,12/30/2017,201712,2018,,SDWF,1,51,381,117,164,4,50,40,,,,8,80,80,80,80,80,50,80,80,30,90,,90,50,80,80,1,30,50,80,80,80,50,80,80,90,,,1,0,100,0,0,0,,,,,,,,,,,,1,0,0,0,0,0,80,80,80,80,60,,50,50,50,50.00
611988,40,Adirondack,68,MTR,NYP,C,40C,40A,SC,12/30/2017,201712,2018,,SDWF,1,51,381,117,164,2,10,10,,,,8,80,80,70,70,80,50,90,90,70,60,,30,60,60,50,1,10,10,0,0,0,0,10,10,10,,,1,20,80,20,60,30,,,,,,,,,,,,1,0,0,0,0,0,20,20,30,30,10,,10,10,0,5.00
611989,40,Adirondack,68,MTR,NYP,C,40C,40A,SC,12/30/2017,201712,2018,,SDWF,1,51,381,117,164,1,0,30,,,,8,90,90,30,0,50,40,30,50,0,70,,60,50,40,70,1,0,0,50,60,40,0,30,70,70,,,1,0,30,10,0,0,,,,,,,,,,,,2,,,,,,50,80,60,70,20,,20,0,0,0.00
611990,40,Adirondack,69,NYP,MTR,C,40C,40A,SC,12/30/2017,201712,2018,,SDWF,1,51,381,6,60,1,70,80,,,,8,90,90,80,90,90,90,90,90,90,70,,80,90,90,90,1,70,70,60,70,70,60,60,60,60,,,2,,,,,,,,,,,,,,,,,2,,,,,,80,80,80,80,80,,80,80,80,80.00
611991,40,Adirondack,69,NYP,MTR,C,40C,40A,SC,12/30/2017,201712,2018,,SDWF,1,51,381,6,60,1,50,30,,,,9,50,50,40,30,60,50,30,30,30,40,,30,30,10,10,1,10,10,30,10,10,10,50,50,10,,,1,70,70,50,70,70,,,,,,,,,,,,1,60,60,40,40,40,70,70,70,70,40,,30,10,10,10.00
